Word,Lemmas
counterclaim,counterclaimed;counterclaims;counterclaiming
divulge,divulged;divulging;divulges
dysfunction,dysfunctions
ebony,ebonies
foothill,foothills
fundamentalism,fundamentalisms
girdle,girdles;girdled;girdling
hoe,hoeing;hoes;hoed
idleness,idlenesses
inkling,inklings
ludo,ludoes
mainstay,mainstays
maltese,malteser;maltese
mango,mangoes;mangos
nectar,nectars
noodle,noodles;noodling;noodled
ode,odes
peek,peeking;peeked;peeks
postmodernism,postmodernisms
ravine,ravines
searchlight,searchlights
semen,semens
shrivel,shrivelled;shrivelling;shrivels
snob,snobs
strategist,strategists
taxonomy,taxonomies
whirlpool,whirlpools;whirlpooled
abet,abetted;abetting;abets
archivist,archivists
blacken,blackened;blackening;blackens
bullshit,bullshitting;bullshits;bullshitted
cackle,cackled;cackling;cackles
casket,caskets
catheter,catheters
cognition,cognitions
connecticut,connecticuts
discord,discords
evacuee,evacuees
extravaganza,extravaganzas
flattery,flatteries
gourmet,gourmets
hander,handers
hearsay,hearsays
incredulity,incredulities
inquisition,inquisitions
medley,medleys
predisposition,predispositions
preponderance,preponderances
pursuance,pursuances
reek,reeked;reeking;reeks
scalar,scalars
sensuality,sensualities
sewerage,sewerages
subcontract,subcontracting;subcontracted;subcontracts
subculture,subcultures;subcultured
undergravel,undergravels
unfairness,unfairnesses
yelp,yelped;yelping;yelps
absolve,absolved;absolving;absolves
arsenic,arsenics
artifact,artifacts
bygone,bygones
campsite,campsites
chattel,chattels
conductivity,conductivities
currant,currants
diode,diodes
distillation,distillations
echelon,echelons;echeloned
extrapolation,extrapolations
farmstead,farmsteads
hullo,hulloes
indemnify,indemnified;indemnifies;indemnifying
misrepresent,misrepresented;misrepresenting;misrepresents
muftilik,muftiliks
neurotransmitter,neurotransmitters
offshoot,offshoots
potion,potions
pragmatist,pragmatists
predation,predations
presbytery,presbyteries
printout,printouts
quayside,quaysides
repossess,repossessed;repossessing;repossess
sluice,sluices;sluiced;sluicing
snigger,sniggered;sniggering;sniggers
subsidiarity,subsidiarities
wisp,wisps;wisped;wisping
biro,biros
cafeteria,cafeterias
capitalize,capitalized;capitalizing;capitalizes
couplet,couplets
curia,curias
dainty,daintier;dainties;daintiest
dignitary,dignitaries
fairground,fairgrounds
falsehood,falsehoods
folio,folios
gorse,gorses
habituation,habituations
handset,handsets;handsetting
indignity,indignities
litany,litanies
missus,missuss
mountaineer,mountaineers
protectionist,protectionists
quorum,quorums
slog,slogging;slogged;slogs
sprig,sprigs;sprigged;sprigging
steely,steelies;steelier
sunburst,sunbursts
wellbeing,wellbeings
antelope,antelopes
asthmatic,asthmatics
dossier,dossiers
drowsy,drowsier;drowsiest
fluorescence,fluorescences
holster,holsters;holstered;holstering
interwar,interwarring
lien,liens
materialize,materialized;materializing;materializes
phospholipid,phospholipids
pipette,pipettes
rosewood,rosewoods
rowan,rowans
shrew,shrews
slowdown,slowdowns
somersault,somersaults;somersaulted;somersaulting
tombstone,tombstones
twinge,twinges;twingeing
accrual,accruals
adjudicator,adjudicators
attenuation,attenuations
bonny,bonniest;bonnier
bung,bunged;bunging;bungs
calcite,calcites
circumcision,circumcisions
cleave,cleaved;cleaving;cleaves;clove;cleft;cloven
cockroach,cockroaches
conspirator,conspirators
ephemeral,ephemerals
floodlight,floodlights;floodlighting;floodlit
grandpa,grandpas
grapevine,grapevines
hawker,hawkers
indiana,indianas
influenza,influenzas
interferon,interferons
itinerant,itinerants
jangle,jangling;jangled;jangles
malignancy,malignancies
marten,martens
nodule,nodules
pewter,pewtered
phobia,phobias
racehorse,racehorses
spillage,spillages
subsist,subsisting;subsisted;subsists
sympathize,sympathized;sympathizes;sympathizing
touchline,touchlines
upstage,upstaged;upstaging;upstages
utilitarianism,utilitarianisms
veranda,verandas
waken,wakened;wakening;wakens
woodpecker,woodpeckers
zeppelin,zeppelins
abyss,abysses
adoration,adorations
boyhood,boyhoods
canister,canisters
cellulite,cellulites
celsius,celsiuss
chide,chided;chiding;chides;chid;chidded
competency,competencies
counterpoint,counterpoints;counterpointed;counterpointing
draughtsman,draughtsmen
dynamism,dynamisms
extricate,extricated;extricating;extricates
finesse,finesses
forgo,forgoing;forgoes;forwent;forgone
hermit,hermits
hilly,hillier;hilliest
ileum,ileums
ineligible,ineligibles
juxtapose,juxtaposed;juxtaposing;juxtaposes
keg,kegs;kegging
liqueur,liqueurs
misjudge,misjudged;misjudging;misjudges
northerly,northerlies
obe,obes
overhang,overhangs;overhanging;overhanged;overhung
permutation,permutations
polemic,polemics
pulley,pulleys
remix,remixes;remixed;remixing
reverie,reveries
riff,riffs;riffing;riffed
stencil,stencilled;stencils;stencilling
vocalist,vocalists
antiquarian,antiquarians
baboon,baboons
belligerent,belligerents
bikini,bikinis
caffeine,caffeines
concourse,concourses
deformity,deformities
dreamy,dreamiest;dreamier
eminence,eminences
facilitator,facilitators
illegality,illegalities
indebtedness,indebtednesses
indecision,indecisions
intron,introns
journeyman,journeymen
metalwork,metalworks
minefield,minefields
mono,monoes
oregon,oregons
pelican,pelicans
princely,princeliest
remake,remade;remaking;remakes
selectivity,selectivities
shrapnel,shrapnels
sine,sines
tankard,tankards
trepidation,trepidations
triassic,triassics
underpants,underpantss
utensil,utensils
veal,veals
vertebra,vertebrae
whiskey,whiskeys
admin,admins
amalgam,amalgams
annul,annulled;annulling;annuls
battleship,battleships
breadcrumb,breadcrumbs;breadcrumbed
cetacean,cetaceans
chink,chinks;chinking;chinked
colonist,colonists
disbelieve,disbelieving;disbelieved;disbelieves
ere,eres
forsake,forsaken;forsaking;forsakes;forsook
heretic,heretics
impel,impelled;impels;impelling
indecency,indecencies
manly,manliest;manlier
morsel,morsels
mugger,muggers
municipality,municipalities
paracetamol,paracetamols
quango,quangos
resuscitation,resuscitations
retrain,retraining;retrained
rework,reworked;reworking;reworks
scythe,scythes;scythed;scything
smoothness,smoothnesses
squawk,squawked;squawking;squawks
stutter,stuttered;stuttering;stutters
sycamore,sycamores
tetanus,tetanuss
tome,tomes
welt,welts;welted
accredit,accredited;accrediting;accredits
acquittal,acquittals
aerobatic,aerobatics
blemish,blemishes;blemished;blemishing
cameo,cameos
canto,cantos
castigate,castigated;castigating;castigates
chaser,chasers
cowardice,cowardices
crossover,crossovers
decker,deckers
denigrate,denigrated;denigrating;denigrates
euthanasia,euthanasias
farrow,farrowing;farrowed;farrows
hepatocyte,hepatocytes
huff,huffed;huffing;huffs
inflame,inflamed;inflaming;inflames
integrator,integrators
invariant,invariants
linesman,linesmen;linesmans
loll,lolling;lolled;lolls
newt,newts
notoriety,notorieties
nutmeg,nutmegs;nutmegged
plausibility,plausibilities
pleistocene,pleistocenes
polio,polios
psi,psis
scallop,scallops
stilt,stilts;stilted
tenacity,tenacities
trojan,trojans
wanton,wantons;wantoning;wantoned
wavy,wavier;waviest
abdicate,abdicated;abdicating;abdicates
acquirer,acquirers
avenge,avenged;avenges;avenging
banister,banisters
booty,booties
capitulate,capitulated;capitulating;capitulates
cataract,cataracts
chivalry,chivalries
demur,demurred;demurs;demurring
descriptor,descriptors
detonate,detonated;detonating;detonates
dilate,dilated;dilating;dilates
dingy,dingies;dingiest;dingier
disenchantment,disenchantments
equatorial,equatorials
imp,imps
inlay,inlays;inlaying;inlaid
ironwork,ironworks;ironworking
jurisdictional,jurisdictionals
lama,lamas
lynx,lynxes
martini,martinis
mold,molded;molds
nicety,niceties
ovary,ovaries
personify,personified;personifies;personifying
proportionality,proportionalities
riverbank,riverbanks
sedate,sedated;sedating;sedates
sprinkler,sprinklers;sprinklered
stabilization,stabilizations
superman,supermen
thoroughfare,thoroughfares
verderer,verderers
affliction,afflictions
cajole,cajoled;cajoling;cajoles
canny,cannier;canniest
chameleon,chameleons
cognac,cognacs
conveyor,conveyors
demesne,demesnes
duckling,ducklings
duplex,duplexes;duplexing;duplexed
earthy,earthier
effigy,effigies
evocation,evocations
eyewitness,eyewitnesses
heathen,heathens
indigo,indigos
infidelity,infidelities
irrelevance,irrelevances
lubricant,lubricants
lug,lugging;lugged;lugs
marksman,marksmen
menstruation,menstruations
mermaid,mermaids
orb,orbs
perseverance,perseverances
residency,residencies
rootstock,rootstocks
rupee,rupees
shapely,shapeliest;shapelier
subduction,subductions
submissive,submissives
swagger,swaggered;swaggering;swaggers
triad,triads
turnaround,turnarounds
venison,venisons
vesicle,vesicles
abatement,abatements
ageism,ageisms
apparition,apparitions
armistice,armistices
bourbon,bourbons
circuitry,circuitries
color,colors
compatriot,compatriots
corrosive,corrosives
crescendo,crescendos;crescendi
epistle,epistles
exhilaration,exhilarations
exuberance,exuberances
geodesic,geodesics
gong,gongs;gonging
gratify,gratified;gratifying;gratifies
hacker,hackers
harshness,harshnesses
holism,holisms
malay,malays
mausoleum,mausoleums
misplace,misplaced;misplaces;misplacing
optician,opticians
parquet,parquets
preheat,preheated;preheating;preheats
prep,prepped;preps;prepping
rationalist,rationalists
renegotiate,renegotiated;renegotiating;renegotiates
ruck,rucks;rucked;rucking
seclusion,seclusions
shoddy,shoddiest;shoddier
snout,snouts;snouting
swipe,swiped;swipes;swiping
trombone,trombones
tuxedo,tuxedos
tweak,tweaked;tweaking;tweaks
warder,warders
wardship,wardships
woodworker,woodworkers
aerodynamic,aerodynamics
apocalypse,apocalypses
appendage,appendages
bluebell,bluebells
bushy,bushier;bushies;bushiest
classmate,classmates
depopulation,depopulations
derision,derisions
downpour,downpours
earthenware,earthenwares
finality,finalities
formalism,formalisms
functionalism,functionalisms
hash,hashing;hashed;hashes
headstock,headstocks
herbicide,herbicides
humankind,humankinds
laxative,laxatives
loner,loners
multiprocessor,multiprocessors
powerlessness,powerlessnesses
rationalism,rationalisms
repentance,repentances
reverberate,reverberated;reverberating;reverberates
sawyer,sawyers
scald,scalded;scalding;scalds
slouch,slouched;slouching;slouches
smite,smitten;smote;smiting;smites
spatter,spattered;spattering;spatters
strangeness,strangenesses
tendril,tendrils;tendrilled
wearer,wearers
workout,workouts
alp,alps
annexation,annexations
baltimore,baltimores
batman,batmen
charlatan,charlatans
colonoscopy,colonoscopies
concoct,concocted;concocting;concocts
debacle,debacles
degeneration,degenerations
demography,demographies
divest,divested;divesting;divests
enchant,enchanted;enchants;enchanting
festoon,festooned;festoons;festooning
flashy,flashier;flashies;flashiest
footbridge,footbridges
foreshadow,foreshadowed;foreshadowing;foreshadows
gangway,gangways;gangwayed
gurgle,gurgled;gurgling;gurgles
haddock,haddocks
horoscope,horoscopes
judo,judoes
lister,listers
logarithm,logarithms
neutralize,neutralized;neutralizing;neutralizes
poolside,poolsides
predictability,predictabilities
prodigy,prodigies
reappraisal,reappraisals
rearmament,rearmaments
removable,removables
restlessness,restlessnesses
rioter,rioters
salami,salamis
savannah,savannahs
sawdust,sawdusts
schism,schisms
solidity,solidities
toleration,tolerations
trotter,trotters
accretion,accretions
appal,appalled;appalling;appals
calamity,calamities
candlestick,candlesticks
collectivity,collectivities
coolness,coolnesses
crockery,crockeries
decompose,decomposed;decomposing;decomposes
deflection,deflections
deride,derided;deriding;derides
directorship,directorships
dragonfly,dragonflies
earshot,earshots
escalator,escalators
ethnography,ethnographies
fallow,fallows;fallowing
grumpy,grumpier;grumpies;grumpiest
haggle,haggling;haggled;haggles
intimation,intimations
jogger,joggers
joyrider,joyriders
lo,loing
lout,louts;louting
marijuana,marijuanas
microbe,microbes
motley,motleyed
nab,nabbed;nabs;nabbing
perversion,perversions
piracy,piracies
punchcard,punchcards
ramshackle,ramshackled
ransack,ransacked;ransacking;ransacks
readability,readabilities
rehouse,rehoused;rehousing;rehouses
repent,repented;repents;repenting
respiration,respirations
showman,showmen
sicken,sickened;sickens;sickening
singleton,singletons
sorrel,sorrels
spooky,spookier;spookiest
succulent,succulents
supranational,supranationals
swop,swopped;swopping;swops
transferor,transferors
trawl,trawling;trawled;trawls
triplet,triplets
trusty,trusties;trustiest;trustier
waterside,watersides
atonement,atonements
cholecystectomy,cholecystectomies
combatant,combatants
connectivity,connectivities
convulsion,convulsions
criminality,criminalities
delicatessen,delicatessens
deputation,deputations
divider,dividers
edict,edicts
flamingo,flamingos;flamingoes
fluoride,fluorides
fragility,fragilities
grapefruit,grapefruits
indigestion,indigestions
inflection,inflections
intertwine,intertwined;intertwines;intertwining
jackpot,jackpots
laud,lauded;lauding;lauds
mallard,mallards
meddle,meddling;meddled;meddles
nightlife,nightlives
outlive,outlived;outliving;outlives
perturb,perturbed;perturbing;perturbs
popper,poppers
prednisolone,prednisolones
protestation,protestations
repaint,repainted;repainting;repaints
separatism,separatisms
speedway,speedways
touchdown,touchdowns
wormwood,wormwoods
ax,axing;axes
consulate,consulates
cornflake,cornflakes
dank,danker;dankest
deflation,deflations
destitute,destitutes
dualism,dualisms
edison,edisons
electrophoresis,electrophoreses
fahrenheit,fahrenheits
funky,funkier;funkiest
gaiety,gaieties
genocide,genocides;genocided
groundwork,groundworks
harpy,harpies
hexagonal,hexagonals
innkeeper,innkeepers
launder,laundered;laundering;launders
loin,loins;loined
normalization,normalizations
refit,refitted;refitting;refits
refrigeration,refrigerations
seedy,seedier;seediest
sentimentality,sentimentalities
technologist,technologists
throughput,throughputs
violinist,violinists
waffle,waffles;waffling;waffled
abuser,abusers
aqueduct,aqueducts
ballerina,ballerinas
broccoli,broccolis
claustrophobic,claustrophobics
crump,crumped;crumps;crumping
daemon,daemons
disaffection,disaffections
douse,doused;dousing;douses
fiend,fiends
geezer,geezers
grotto,grottos;grottoes
implore,implored;imploring;implores
infertility,infertilities
internationalist,internationalists
keyhole,keyholes
latency,latencies
melanoma,melanomas
nakedness,nakednesses
nonconformity,nonconformities
pare,pared;paring;pares
rekindle,rekindled;rekindling;rekindles
ruff,ruffs;ruffed
shipper,shippers
spew,spewed;spewing;spews
stardom,stardoms
steeple,steeples;steepled;steepling
stirrup,stirrups
swig,swigging;swigged;swigs
tenner,tenners
transfix,transfixed;transfixing;transfixes
zigzag,zigzags;zigzagged;zigzagging
acne,acnes
alternation,alternations
astrologer,astrologers
barbel,barbels;barbelling
bassoon,bassoons
bogie,bogies
brevity,brevities
cuticle,cuticles
daub,daubed;daubing;daubs
distension,distensions
domesticity,domesticities
empiricist,empiricists
histology,histologies
marketer,marketers
meridian,meridians
microkernel,microkernels
muslin,muslins
nevada,nevadas
optics,opticss
paraphernalia,paraphernalias
refectory,refectories
