Word,naver_priority
dapple,0
sweeper,1
stubby,0
studious,0
hyper,0
altarpiece,0
narcissistic,0
passer,0
jovial,0
typographical,0
incitement,0
rebalance,0
ruthlessness,0
quantifier,0
randy,0
infighting,0
numbness,0
expendable,0
sequestration,0
deceitful,1
functionalist,0
cornerback,0
disrepair,0
husk,1
singe,0
metastatic,0
uncertainly,0
marzipan,0
refectory,0
bison,0
complementarity,0
leery,0
maraud,0
oedema,0
regenerative,0
lewd,1
revitalization,0
goon,0
deserter,0
whinge,0
thrall,1
studiously,0
firstborn,0
carrion,0
enlistment,0
swindle,1
gatehouse,0
perpetuity,0
minimalism,0
whoosh,0
foible,0
aunty,0
curative,0
imperceptibly,0
freelancer,0
burrito,0
bishopric,0
banger,0
nervosa,0
clime,1
germane,0
plenary,1
wispy,0
balustrade,0
radiology,0
unlawfully,0
deaden,0
declassify,0
undetectable,0
amok,0
slyly,0
indentation,0
enabler,0
imaginatively,0
malady,1
solemnity,1
monstrosity,0
synchronic,0
vainly,1
pimple,0
determinate,0
leapfrog,0
groundless,0
culpability,0
multilevel,0
definable,0
tousle,0
twiddle,0
defrost,0
inimitable,0
replenishment,0
amicably,0
cellist,0
torturer,0
convalescent,0
drudgery,0
verve,0
virtuosity,0
informality,1
patriarchy,0
lipoprotein,0
bleat,1
pizzeria,0
impassive,0
dais,0
indestructible,0
outbuilding,0
bulletproof,0
blubber,0
theta,0
roil,0
pallid,0
mollify,0
stingy,0
unimaginative,0
storehouse,1
laboriously,0
keyhole,0
vicissitude,1
delicatessen,0
genitive,0
pariah,0
tinkle,1
neckline,0
wallop,0
chopstick,0
docker,0
scornful,1
outshine,0
polychrome,0
margarita,0
fugue,0
bidirectional,0
storybook,0
neocon,0
asymptotic,0
stupor,0
trowel,0
prepaid,0
scrounge,0
connectedness,0
recant,0
anticipatory,0
voiceless,1
fractious,0
amoral,0
prototypical,0
pinstripe,0
ruminant,0
albino,0
mannequin,0
fabulously,0
jester,0
encouragingly,0
riotous,0
snugly,0
unselfish,1
unfavorably,0
intelligibility,0
unaccountable,1
excellently,0
heritability,0
carver,1
unsound,0
workgroup,0
redeployment,0
causally,0
duchy,0
squeamish,0
aerobatic,0
smallholder,0
pullback,0
westerly,0
undercarriage,0
etymological,0
subaltern,0
roundtable,0
minnow,0
newsreel,0
undersecretary,0
racketeering,0
chairwoman,2
hotspot,0
technocrat,0
stele,0
aground,0
hideaway,0
oddball,0
queasy,0
harangue,0
lifeblood,0
hideout,0
competently,0
kinky,0
billy,0
lawfully,0
hypoxia,0
subjugate,0
earthen,1
preferentially,0
vestment,0
altercation,0
frighteningly,0
dysentery,0
strikeout,0
tress,0
prophylactic,0
pecuniary,0
indisputably,0
polygamy,0
ineffable,0
thither,1
weeklong,0
ouch,1
chuff,0
shenanigan,0
hemispheric,0
politicization,0
unscheduled,0
apocryphal,0
frilly,0
unwitting,0
formalization,0
pontoon,0
gentlemanly,0
algorithmic,0
sterility,0
barmaid,0
pomegranate,0
contrastive,0
grandkid,0
maladaptive,0
mercantile,1
capacious,1
forfeiture,0
bot,0
phage,0
voluptuous,1
revocation,0
spellbind,0
inconspicuous,0
interrelation,0
infanticide,0
pastiche,0
uneconomic,0
lacuna,0
thrombosis,0
triage,0
depravity,0
brusque,0
moisturize,0
strongman,0
diatribe,0
moralist,1
definitional,0
varsity,0
rarefy,0
appraiser,0
meringue,0
scuff,0
harvester,0
instrumentality,0
granary,0
newsworthy,0
rosewood,0
deathly,0
nuzzle,0
dollop,0
stirrup,1
disorientation,0
adjudicator,0
convener,0
indefensible,0
penitent,1
rhythmical,1
incarnate,0
discolor,0
jurisdictional,0
abdication,0
azalea,0
unreadable,0
lullaby,1
afore,0
apathetic,0
nightmarish,0
incongruity,0
glycine,0
ravish,0
henchman,0
slapstick,0
cloudless,0
firestorm,0
digitization,0
chloroform,0
sodomy,0
readjustment,0
reassign,0
unashamedly,0
teleological,0
repossession,0
inspectorate,0
scrawny,0
cicada,1
flabbergast,0
mongrel,0
beseech,1
suntan,0
cornice,0
bummer,0
throwaway,0
hosiery,0
backstreet,0
pinky,0
puritanical,0
toner,0
sate,0
beehive,1
figuratively,0
haystack,0
amphibious,0
priestly,0
schooler,0
purgatory,0
daresay,0
welder,0
cluck,1
catechism,0
viewfinder,0
perceiver,0
uncommitted,0
meatball,0
unremitting,0
flanker,0
corporeal,0
politico,0
inventiveness,0
chalice,0
gestural,0
parsonage,0
incontinent,0
pithy,0
suffocation,0
melee,0
favoritism,0
polymorphism,0
sprite,0
warble,1
supine,0
larder,0
acrid,0
harpoon,1
nationhood,0
largesse,0
roughness,0
hereinafter,0
misconstrue,0
tomography,0
tectonics,0
archeology,0
underprivileged,0
trickery,0
reductive,0
fetter,1
waistline,0
immunological,0
certitude,0
fisher,0
thereupon,1
irreducible,0
poolside,0
starry,1
leaden,0
trapper,1
meanness,0
immovable,1
indecisive,0
drapery,1
lethargic,0
cohabit,0
newsman,0
loanword,0
yonder,1
singleton,0
gamekeeper,0
genie,0
aerodrome,1
desultory,0
upend,0
lupus,0
tofu,0
impressionistic,0
saucy,1
intoxication,0
hallelujah,0
connive,0
regalia,0
geophysical,0
spousal,0
operationally,0
zoology,1
perplexity,1
schoolyard,0
acolyte,0
kitchenette,0
cloy,0
explication,0
apostolic,0
nakedness,0
segue,0
pansy,1
buttonhole,1
regurgitate,0
cowl,0
disreputable,0
impure,1
overwrought,0
oilseed,0
nightdress,0
aphasia,0
uncontroversial,0
palladium,0
duodenum,0
unbutton,0
footman,1
conjoin,0
psoriasis,0
torus,0
outsize,0
crock,0
opportune,0
petticoat,1
elitism,0
discotheque,0
exegesis,0
caseload,0
malnourish,0
pandemonium,0
postmortem,0
commenter,0
shutout,0
boater,0
sonorous,1
gloomily,0
scalable,0
mammography,0
vermin,0
restorer,0
foolhardy,0
resurgent,0
abscond,0
adulation,0
talon,0
rotavirus,0
footwork,1
demure,0
marinade,0
glial,0
isomorphism,0
disenchantment,0
shapeless,1
naivete,0
swill,0
overreach,0
thrower,0
sorghum,0
computerization,0
empathetic,0
cantata,0
unwillingly,0
breadcrumb,0
incinerate,0
undistinguished,0
peregrine,0
efficacious,0
coincident,1
cytokine,0
respirator,0
shortsighted,1
clitoris,0
redeemable,0
meditative,1
airbag,0
subjunctive,1
narrowness,0
daredevil,0
qi,0
intentionality,0
debug,0
plunk,0
snowman,1
unmanageable,0
disgorge,0
offstage,0
phonic,0
trivialize,0
rosary,0
fearfully,1
separable,0
secondment,0
geochemical,0
downtrodden,0
physiologically,0
roulette,0
myopic,0
rubbery,0
piper,1
mercurial,0
leniency,0
sleigh,1
urbanize,0
scraper,0
panicky,0
audiotape,0
wader,0
detonation,0
riposte,0
iconoclastic,0
creatine,0
yap,0
hither,1
storeroom,0
transept,0
gangway,0
filly,0
colonizer,0
sycamore,1
fixative,0
nanotechnology,0
amorous,0
angioplasty,0
handrail,0
broadsheet,0
shite,0
cheeseburger,0
auburn,1
wedlock,0
educationally,1
airframe,0
unconsciousness,0
immemorial,1
biplane,0
setter,0
unknowable,0
synth,0
meteoric,0
radiographer,0
tightrope,0
schoolwork,0
sheepishly,0
emotionality,0
hipster,0
unopposed,0
grunge,0
sheepskin,0
unreality,0
humdrum,0
demographically,0
pretzel,0
opus,1
midget,0
cavort,0
undetermined,0
gourd,0
hairdressing,0
sorority,0
directorship,0
formalist,0
appellation,0
macaroni,1
fortnightly,0
enema,0
olden,1
cetacean,0
taverna,0
prohibitively,0
unrequited,0
centennial,1
buss,0
aver,0
eyesore,0
interdependency,0
keypad,0
dissension,1
schoolroom,1
alarmist,0
highness,1
nit,0
rematch,0
criminally,0
driftwood,0
illegality,0
burnout,0
rad,0
laconic,0
figment,0
hesitantly,0
honeysuckle,0
blandly,0
polypropylene,0
sleuth,0
discus,0
congeal,0
waddle,0
joyfully,0
unacknowledged,0
litigate,0
confidante,0
luxuriant,1
castrate,0
sphincter,0
garnet,0
plinth,0
expropriation,0
gout,0
isomer,0
ulterior,0
straightforwardly,0
misinform,0
cupcake,0
makings,0
dressmaker,1
inarticulate,1
listless,0
demarcate,0
dieter,0
hegemonic,0
fanzine,0
parentage,0
crimp,0
elegy,1
optimality,0
dill,0
ringleader,0
cachet,0
ordinal,0
ballplayer,0
agitator,1
shallot,0
inexcusable,0
crepe,0
soreness,0
hillock,0
petulant,0
visage,1
equilibrate,0
complicit,0
nightingale,1
decompression,0
lighter,1
disclaim,0
fiscally,0
disastrously,0
stopover,0
carpentry,0
sully,0
azure,1
instrumentalist,0
domineer,0
collie,0
ditty,0
overwinter,0
pensive,1
headboard,0
skittish,0
tabletop,0
timeliness,1
egocentric,0
frolic,1
dismissively,0
paella,0
machinist,0
dowdy,0
cellulite,0
reappearance,0
bedspread,0
nothingness,0
simplex,0
miscalculate,0
sprightly,1
broil,1
anyplace,0
archdiocese,0
swatch,0
streetcar,1
pittance,0
pewter,0
nu,0
xenophobia,0
dockyard,0
radiological,0
oscillator,0
exigency,0
participative,0
ambit,0
soberly,0
antipsychotic,0
bookkeeper,1
philology,0
brotherly,1
beholden,0
duodenal,0
piggyback,0
flabby,0
herder,0
hornet,0
woodwind,0
receivership,0
contrition,0
cornflake,0
bagpipe,1
indemnify,0
emplacement,0
fiddler,1
hottie,0
mugger,0
nepotism,0
mamma,1
endoscopy,0
germinal,0
sentient,0
caudal,0
eggplant,0
outfield,1
trampoline,0
creditable,1
tailback,0
collateralize,0
threadbare,0
misogyny,0
diametrically,0
ascendant,0
lovemaking,0
ravenous,0
forbearance,1
finitely,0
prudently,0
rehash,0
nope,0
constructivist,0
convulse,0
scratchy,0
needlework,1
interagency,0
triangulation,0
leotard,0
flay,0
sobriety,0
emulator,0
flippant,0
concurrence,0
contrivance,1
rectification,0
lunacy,0
halter,0
loafer,0
cranial,0
suave,0
erudition,0
defile,0
moralistic,0
tinsel,0
deface,0
syntactically,0
coastguard,0
postmenopausal,0
dynamo,1
nuptial,1
chancel,0
houseboat,0
remediation,0
bilaterally,0
transference,0
wend,0
transsexual,0
tonsil,0
booby,0
besot,0
packer,1
croquet,0
okra,0
cannibal,1
miter,0
verderer,0
chaise,0
sketchbook,0
immunology,0
sorrowful,1
instigator,0
taffeta,0
unafraid,0
wanker,0
unclassified,0
irrefutable,0
courtesan,0
obstetrics,0
biodegradable,0
inactivation,0
devilish,1
conservator,0
knoll,0
craziness,0
unicorn,0
gutsy,0
charmer,0
trestle,0
horseradish,0
schoolday,0
redemptive,0
adornment,0
impregnable,0
consecutively,0
undignified,0
tang,0
inhaler,0
clammy,0
crofter,0
tenner,0
wariness,0
decouple,0
ineptitude,0
lithography,0
miscellany,0
evidential,0
embarrassingly,0
moonlit,1
meself,0
unbind,0
cleanser,0
combinatorial,0
unceremoniously,0
shank,0
unenforceable,0
stork,1
unassailable,0
underrepresent,0
chad,0
indoctrinate,0
esprit,0
transcriptional,0
equanimity,0
colossus,0
expansionist,0
snobbish,1
fecundity,0
malformation,0
ubiquity,0
microelectronic,0
overwrite,0
unconscionable,0
cleat,0
vastness,0
mineralization,0
baptistery,0
reportage,0
siesta,0
cognitively,0
expensively,0
staccato,0
parasol,0
expressionism,0
astrophysicist,0
bulimia,0
mettle,0
megahertz,0
plonk,0
polyunsaturated,0
prow,0
drifter,0
refocus,0
shush,0
bower,1
defray,0
cacao,0
unacceptably,0
resiliency,0
skimp,0
statuary,0
prefabricate,0
homeopathy,0
robustly,0
filer,0
powdery,0
guardianship,0
vibrancy,0
infomercial,0
lusty,1
taciturn,0
generically,0
testator,0
athleticism,0
judiciously,0
ostracize,0
liquefy,0
upswing,0
alliteration,0
missive,0
conflagration,1
wintertime,0
reverend,1
ornamentation,0
unseal,0
corporatism,0
matte,0
mortally,0
stylistically,0
contrarian,0
omnipotent,0
phenomenally,0
retest,0
hawthorn,1
vacationer,0
indomitable,1
doubtfully,1
wickedly,0
fatalism,0
inimical,0
systolic,0
unadorned,0
twister,0
airship,1
arbor,1
congestive,0
nontraditional,0
chortle,0
starlet,0
llama,0
vehemence,1
ambiance,0
secularization,0
cohabitation,0
musicologist,0
salivary,0
approbation,1
tryout,0
chamois,0
ambulatory,0
diehard,0
confusingly,0
salacious,0
bigwig,0
freestanding,0
stalker,0
delineation,0
feebly,1
ringer,0
ejaculation,0
hyena,0
triumphal,0
architecturally,0
unavoidably,0
politburo,0
contrite,0
stratigraphy,0
socialite,0
topmost,0
histrionic,0
chainsaw,0
blowout,0
foist,0
scandalize,0
sleaze,0
arabesque,0
chive,0
burgh,0
invalidity,0
patty,1
insufficiency,0
cataclysmic,0
verifier,0
obediently,0
honorably,1
sachet,0
eyeglasses,0
uncooperative,0
birdsong,0
hothouse,0
weedy,0
hilarity,0
rewire,0
hoi,0
funnily,0
disorientate,0
alacrity,0
sidetrack,0
sinuous,0
arthritic,0
unconfirmed,0
operationalize,0
hock,0
unawares,0
instigation,0
subjugation,0
accusative,0
exceptionalism,0
hairdo,0
melancholic,0
goldsmith,0
dystrophy,0
orthographic,0
firecracker,0
impugn,0
tangerine,0
assuredly,1
fractionally,0
castration,0
exhume,0
aimless,1
lambda,0
pacifism,0
aeronautical,0
traceable,0
treacle,0
remover,0
aplomb,0
copulate,0
deprave,0
landholding,0
overeat,1
goblin,1
bane,0
skimmer,0
beefy,0
existent,1
ruinous,0
gooseberry,0
intergenerational,0
passerby,0
workbench,0
divisible,0
grantee,0
microbiologist,0
dinnertime,0
precipitously,0
humbug,0
balloonist,0
factually,0
zeolite,0
clunky,0
skyward,0
magisterial,0
confection,0
bankroll,0
workhorse,0
garble,0
talisman,0
confidentially,1
debater,0
appallingly,0
lubrication,0
trespasser,0
educationalist,0
shrubbery,0
gargoyle,0
temporally,0
playhouse,0
telework,0
glandular,0
thermodynamics,0
excrement,0
wellknown,2
tum,0
blogosphere,0
insanely,0
apotheosis,0
sanctum,0
bespectacled,0
letterhead,0
welt,0
discounter,0
floodgate,0
neurobiology,0
snotty,0
urinal,0
votive,0
fuchsia,0
raunchy,0
midden,0
interstitial,0
coolie,0
facelift,0
pearly,0
bloodstain,0
facetious,0
interchangeably,0
grammarian,1
velvety,1
deceleration,0
readout,0
interloper,0
deferral,0
loopy,0
bullion,0
uncountable,1
cherub,1
cymbal,1
irresistibly,0
caveman,0
elegiac,0
orthography,0
bevy,0
antithetical,0
paracetamol,0
loader,0
drunkard,1
dehydrogenase,0
viper,1
innately,0
rabble,0
cashew,0
pretender,0
juniper,0
legalistic,0
peremptory,0
incalculable,0
rusher,0
crematorium,0
spitfire,0
lacrosse,0
bloodthirsty,0
nightgown,1
downtime,0
sleeveless,0
retrial,0
plaything,1
subsurface,0
telecommute,0
ornithologist,0
wordless,1
pirouette,0
cohesiveness,1
godsend,0
plenum,0
roadwork,0
buttery,0
oratorio,0
inattentive,0
sou,0
bronchial,0
mohair,0
cunningly,0
prosthesis,0
baroness,1
comptroller,0
dentistry,0
shipowner,0
gamer,0
accoutrement,0
turnkey,0
corticosteroid,0
immobility,0
neatness,0
turnstile,0
gallantry,1
hookup,0
ouster,0
flatmate,0
parsnip,0
waterside,0
boa,0
handpick,0
authentically,0
reverb,0
raptor,0
inbound,0
biochemist,0
diarist,0
fundholding,0
proofread,0
tutelage,0
blackcurrant,0
wok,0
emporium,0
unaccountably,0
entrap,0
expressiveness,0
cantaloupe,0
gimme,0
springy,0
pedagogic,0
wright,0
moralize,0
cytotoxic,0
secessionist,0
extramarital,0
scrunch,0
procrastinate,0
bung,0
hardball,0
hanky,0
nihilism,0
intergroup,0
silliness,2
woodcut,0
seer,1
activator,0
subsidiarity,0
hater,0
sharecropper,0
extracurricular,0
expunge,0
sanctify,1
retouch,0
glucocorticoid,0
disjunction,0
prefigure,0
disadvantageous,0
fatwa,0
homeward,1
obligingly,0
puffin,0
fallible,0
tarpaulin,0
pygmy,1
provocatively,0
appreciatively,0
cabby,0
educative,0
dielectric,0
playbook,0
neuropathy,0
vocalize,0
expandable,0
predefine,0
stealthy,1
publican,0
flax,1
dusky,1
chomp,0
watermark,0
stepdaughter,0
blameless,1
consumable,0
septal,0
erratically,0
tween,0
injurious,1
spotter,0
cooperatively,0
backache,0
stratigraphical,0
transducer,0
masterwork,0
kneecap,0
backdoor,0
unidirectional,0
cinch,0
unclaimed,0
noncompliance,0
sari,0
reclassify,0
faggot,0
unburden,0
minke,0
polka,0
reformulation,0
intercontinental,0
heist,0
escapism,0
creeper,0
unthink,0
concessionary,0
amazon,1
spillage,0
gleeful,0
sequin,0
thimerosal,0
heroically,0
salve,0
hippo,0
hysteric,0
satanic,0
enfold,0
turtleneck,0
hideously,0
tarp,0
pulverize,0
iridescent,0
perversity,0
confessor,0
theistic,0
alp,0
flatbed,0
reptilian,0
tun,0
guile,1
profligate,0
blaster,0
loon,1
repairman,0
merriment,1
vagabond,1
thinness,0
unprovoked,0
administratively,0
virginal,0
carter,0
creme,0
swanky,0
panoply,0
evangelism,0
aversive,0
refresher,0
smallness,0
civics,0
draughtsman,0
unclutter,0
hardline,2
aubergine,0
dawdle,0
hitchhike,1
conjugal,0
quizzical,0
nauseous,0
girlish,0
pillory,0
wakefulness,0
pliable,0
serenely,0
derisive,0
unshaven,0
watercress,0
gonorrhea,0
lout,0
starlight,1
doer,1
abattoir,0
diffident,1
guffaw,0
bodywork,0
optician,0
reinterpretation,0
chock,0
procreation,0
infrastructural,0
republish,0
domiciliary,0
lamentable,1
laze,0
idolatry,1
kestrel,0
chipper,0
tabulation,0
incantation,0
bedfellow,0
secretory,0
reductionist,0
macular,0
irksome,0
ratepayer,0
knockoff,0
criminalize,0
cockney,1
bioterrorism,0
molasses,0
conversant,0
divan,0
coaxial,0
confetti,0
recitative,0
postdoctoral,0
installer,0
actualize,0
infirmity,1
temerity,0
typography,0
laminar,0
hedonistic,0
imperceptible,0
offensively,0
filigree,0
ruff,0
directorial,0
autumnal,1
slaveholder,0
folksy,0
bricklayer,0
mestizo,0
rapturous,0
flange,0
commode,0
disheveled,0
mastodon,0
redneck,0
hermeneutics,0
collier,0
nadir,0
indigent,0
haddock,0
courteously,1
gavel,0
arrhythmia,0
mew,0
tonality,0
centigrade,1
coriander,0
sociolinguistics,0
consecration,1
subspecies,0
molester,0
furlough,0
yore,0
motility,0
portly,0
larceny,0
dumbfound,0
farcical,0
reallocate,0
classless,0
sturgeon,0
hardboard,0
comically,1
offload,0
unsuspected,0
midriff,0
churlish,0
hardcover,0
shrunken,0
midshipman,0
cyclin,0
mismanage,0
jumpy,0
telemarketing,0
classifier,0
straggler,0
fracas,0
obelisk,1
askew,0
adoptee,0
fuzz,0
werewolf,0
daylong,0
sacrosanct,0
blimp,0
detonator,0
homeopathic,0
cantilever,0
drawbridge,0
chrysanthemum,1
miff,0
militate,0
glam,0
relatedness,0
icky,0
rickshaw,0
antibacterial,0
retch,0
streptomycin,0
impetuous,1
desecration,0
reenter,1
bucolic,0
blinker,0
insincere,0
fascia,0
convivial,0
infatuate,0
chewy,0
suspenders,0
salivate,0
improvisational,0
internist,0
gerbil,0
acidification,0
convocation,0
undemanding,0
abhorrent,0
homesickness,0
ostentatiously,0
desiccate,0
airshow,0
ethnology,0
traipse,0
unfilled,0
neuronal,0
photojournalist,0
injector,0
bawdy,0
assembler,0
gravitas,0
incoherence,0
unlit,0
handyman,0
optimistically,0
inflorescence,0
redhead,0
leed,0
signifier,0
henry,0
intermission,1
hypertensive,0
chiropractor,0
perusal,0
thieve,0
credulity,1
burgher,0
surfboard,0
tripe,0
attender,0
colic,0
knotty,0
quiche,0
despotism,0
stolid,0
dullness,1
unbreakable,0
rancor,0
outermost,0
samba,0
misperception,0
marquis,1
clef,0
photogenic,0
broiler,0
confectionery,0
incontrovertible,0
apprise,0
carotid,0
improbably,0
carcinogenic,0
warder,0
brazier,0
streetwise,0
tine,0
matrimony,1
unobtrusively,0
trenchant,0
freewheel,0
ruck,0
editorship,0
bling,0
optimally,0
superman,0
anthelmintic,0
nonconformist,0
downbeat,0
timidity,0
tampon,0
psycholinguistic,0
eyeliner,0
scintillate,0
unhinge,0
portent,0
jinx,0
longish,0
widowhood,0
boomerang,1
conurbation,0
intercede,0
gasifier,0
bathrobe,0
frontispiece,1
collarbone,0
unhurried,0
hierarchically,0
punctually,0
solicitous,0
forbear,1
signification,0
satchel,1
unaccounted,0
lozenge,0
throaty,0
eunuch,0
bonny,1
alphabetic,1
surrealism,0
duplicity,0
flexibly,0
perspire,1
loathsome,1
breakwater,0
gird,1
underuse,0
calico,1
plucky,0
daybreak,1
parietal,0
slob,0
percussive,0
lumbar,0
assiduous,0
freebie,0
fulltime,0
freedman,0
haiku,0
speedboat,0
naturalness,0
travelogue,0
biracial,0
workflow,0
semiotic,0
bedsit,0
coarsely,0
manhole,1
frat,0
rediscovery,0
hap,0
truthfulness,0
philosophic,1
misstatement,0
admittance,0
spud,0
miniskirt,0
illiquid,0
prefecture,1
formulary,0
demotion,0
ovulate,0
sniffle,0
acerbic,0
rostrum,0
countable,1
sealer,0
literati,0
functionalism,0
gasket,0
welly,0
negligently,0
bullfight,0
procrastination,0
divvy,0
prospectively,0
gentile,1
opulence,0
bulbous,0
conscientiously,0
truckload,0
millionth,2
misfire,0
manorial,0
gooey,0
profiteer,0
fib,0
pus,0
sociocultural,0
medicate,0
annulment,0
partiality,0
apropos,0
lithograph,0
phrasal,0
kindergartner,0
scarecrow,1
hermeneutic,0
crampon,0
insinuation,0
roe,0
undulation,0
misquote,0
disinfection,0
groundnut,0
distend,0
admiringly,0
millenium,0
semitone,0
intransigent,0
airtime,0
coddle,0
rayon,1
peal,1
tweezers,0
reconstitution,0
dosh,0
invidious,0
sledgehammer,0
neologism,0
tenable,0
impoverishment,0
parka,0
censer,0
disfavor,0
dispensary,0
motile,0
marksman,0
theologically,0
nonconformity,0
subjection,1
monogram,0
multimillionaire,0
bassoon,0
ungrammatical,0
tensor,0
remorseless,0
moniker,0
illegible,0
crummy,0
unavailability,0
phallic,0
helical,0
countess,1
pleasantry,0
haphazardly,0
inshore,0
vicariously,0
mispronounce,0
borehole,0
granulate,0
parquet,0
untrustworthy,0
dumpster,0
buccaneer,0
pontificate,0
systematize,0
drake,1
quarterfinal,0
shamble,0
lexis,0
hacienda,0
inbox,0
golly,0
connectionist,0
mandolin,0
solicitude,0
prettily,1
undisciplined,0
electrification,0
timepiece,0
articulatory,0
capitalistic,0
headword,0
washroom,0
memorably,0
headband,0
droll,0
wold,0
adulterous,0
brutalize,0
churchgoer,0
preemption,0
demagogue,0
ell,0
tiara,0
megaphone,1
sierra,0
stranglehold,0
clunk,0
remonstrate,0
transect,0
psi,0
admissibility,0
decapitation,0
undergravel,0
bifurcate,0
pedophile,0
replaceable,0
minutely,0
hybridize,0
aspirant,0
faunal,0
manhunt,0
dampness,0
ascension,0
anna,0
cheep,0
unjustifiable,0
jetliner,0
dispatcher,0
miscarry,0
untroubled,0
oversimplification,0
structuralist,0
